"","city","value","ba_per_m2","cityarea","stemdens","SpeciesRichness","Shannon","FG_richness","FG_shannon","mean_dbh","sd_dbh","centroid_den","area_den","prop_highway","prop_strts","road_dens","popdens","sidehop","aptfivp","semhoup","rowhoup","aptdupp","aptbuip","mvdwelp","medinc","recimmp","indigp","visminp","edubacp","totpop","lowincp","mean_bldhgt","stdDev_bldhgt","NDBI_mean_","NDVI_mean_","doy","lon","lat"
"1","Halifax",21.1553150750499,6.35440128246627e-06,1088.79672739389,62.203530095199,213,3.76670027347217,6,1.1717087537732,24.0525462518641,26.8730993771751,78.6381863995309,0.0159566647877707,0.0672682526661198,0.93183682601238,1.9988299201263,3356.89170237862,0.467717238262289,0.144228510297904,0.0775036544439719,0.0429214058252234,0.035752970837674,0.211760186450766,0.0194521202102424,37925.1650819486,0.0609609281371206,0.0360337689802519,0.184477646866145,0.422004324864473,388292,0.126184701204248,6.07944277926793,5.05924259320677,-0.246245423708312,0.485355733106306,166,8439254.32073329,1478768.99388698
"2","Halifax",27.3758366835481,6.35440128246627e-06,1088.79672739389,62.203530095199,213,3.76670027347217,6,1.1717087537732,24.0525462518641,26.8730993771751,78.6381863995309,0.0159566647877707,0.0672682526661198,0.93183682601238,1.9988299201263,3356.89170237862,0.467717238262289,0.144228510297904,0.0775036544439719,0.0429214058252234,0.035752970837674,0.211760186450766,0.0194521202102424,37925.1650819486,0.0609609281371206,0.0360337689802519,0.184477646866145,0.422004324864473,388292,0.126184701204248,6.07944277926793,5.05924259320677,-0.225879776138327,0.465471088046624,230,8439254.32073329,1478768.99388698
"3","Montreal",29.2379384954116,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0768567746004118,0.266739988256424,167,7626009.55140074,1247294.11317725
"4","Montreal",29.2379384954116,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.064785789254483,0.242090311245713,167,7626009.55140074,1247294.11317725
"5","Montreal",34.5584647202005,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0982016788809844,0.28614194614149,183,7626009.55140074,1247294.11317725
"6","Montreal",34.5584647202005,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0848639490927769,0.2610590002035,183,7626009.55140074,1247294.11317725
"7","Montreal",31.9301461619807,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0807341736130788,0.268968731077272,215,7626009.55140074,1247294.11317725
"8","Montreal",31.9301461619807,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0710387527150765,0.247850515615097,215,7626009.55140074,1247294.11317725
"9","Montreal",29.3101834172653,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0768567746004118,0.266739988256424,167,7626009.55140074,1247294.11317725
"10","Montreal",29.3101834172653,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.064785789254483,0.242090311245713,167,7626009.55140074,1247294.11317725
"11","Montreal",34.4762200295392,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0982016788809844,0.28614194614149,183,7626009.55140074,1247294.11317725
"12","Montreal",34.4762200295392,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0848639490927769,0.2610590002035,183,7626009.55140074,1247294.11317725
"13","Montreal",30.5248167363208,7.43907115525303e-05,274.723027197308,774.481856037458,256,3.41054026500579,6,1.15543676165885,26.3624901300947,22.9781767682246,399.409547570227,0.173671500562164,0.0428905042265566,0.951715291254153,12.56497482519,11655.6338935933,0.0958989621351267,0.148060207192889,0.0367144268236386,0.0378080385339673,0.115427310409401,0.561907400591839,0.000357349947837851,34912.0464000758,0.106768601324845,0.00611403676478471,0.36334738582934,0.459683764265106,1561894,0.173398353537436,7.57339706024506,7.54304869715463,-0.0752268078359382,0.266960146391734,206,7626009.55140074,1247294.11317725
"14","Ottawa",26.859535375133,5.38658120530773e-06,3008.1569358051,79.4875417415696,145,3.54203699396956,5,1.26127224418561,21.5448390078248,19.9662126263856,71.284512269839,0.0178169098439687,0.0367978590336562,0.95854786630596,2.39033392313155,4430.65488398156,0.461646908112972,0.141858707396581,0.0553351439713576,0.226552368309038,0.0175879072077973,0.0940163498506631,0.00225844334696362,45590.0310623438,0.0760611996154922,0.0261412839491235,0.315352589894889,0.482917700136829,1031474,0.0912091792909952,5.31159727468978,5.03135582089742,-0.198229454698092,0.488024316279599,238,7468142.59575577,1174982.05867286
"15","Ottawa",27.9413808406702,5.38658120530773e-06,3008.1569358051,79.4875417415696,145,3.54203699396956,5,1.26127224418561,21.5448390078248,19.9662126263856,71.284512269839,0.0178169098439687,0.0367978590336562,0.95854786630596,2.39033392313155,4430.65488398156,0.461646908112972,0.141858707396581,0.0553351439713576,0.226552368309038,0.0175879072077973,0.0940163498506631,0.00225844334696362,45590.0310623438,0.0760611996154922,0.0261412839491235,0.315352589894889,0.482917700136829,1031474,0.0912091792909952,5.31159727468978,5.03135582089742,-0.176875251908509,0.462451972355226,197,7468142.59575577,1174982.05867286
"16","Ottawa",28.8087777217752,5.38658120530773e-06,3008.1569358051,79.4875417415696,145,3.54203699396956,5,1.26127224418561,21.5448390078248,19.9662126263856,71.284512269839,0.0178169098439687,0.0367978590336562,0.95854786630596,2.39033392313155,4430.65488398156,0.461646908112972,0.141858707396581,0.0553351439713576,0.226552368309038,0.0175879072077973,0.0940163498506631,0.00225844334696362,45590.0310623438,0.0760611996154922,0.0261412839491235,0.315352589894889,0.482917700136829,1031474,0.0912091792909952,5.31159727468978,5.03135582089742,-0.198229454698092,0.488024316279599,229,7468142.59575577,1174982.05867286
"17","Ottawa",27.8517761605492,5.38658120530773e-06,3008.1569358051,79.4875417415696,145,3.54203699396956,5,1.26127224418561,21.5448390078248,19.9662126263856,71.284512269839,0.0178169098439687,0.0367978590336562,0.95854786630596,2.39033392313155,4430.65488398156,0.461646908112972,0.141858707396581,0.0553351439713576,0.226552368309038,0.0175879072077973,0.0940163498506631,0.00225844334696362,45590.0310623438,0.0760611996154922,0.0261412839491235,0.315352589894889,0.482917700136829,1031474,0.0912091792909952,5.31159727468978,5.03135582089742,-0.176875251908509,0.462451972355226,197,7468142.59575577,1174982.05867286
"18","Ottawa",28.718565911335,5.38658120530773e-06,3008.1569358051,79.4875417415696,145,3.54203699396956,5,1.26127224418561,21.5448390078248,19.9662126263856,71.284512269839,0.0178169098439687,0.0367978590336562,0.95854786630596,2.39033392313155,4430.65488398156,0.461646908112972,0.141858707396581,0.0553351439713576,0.226552368309038,0.0175879072077973,0.0940163498506631,0.00225844334696362,45590.0310623438,0.0760611996154922,0.0261412839491235,0.315352589894889,0.482917700136829,1031474,0.0912091792909952,5.31159727468978,5.03135582089742,-0.198229454698092,0.488024316279599,229,7468142.59575577,1174982.05867286
"19","Toronto",33.6549820579278,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0997816176856366,0.305735277342624,172,7222594.27422021,936758.893986636
"20","Toronto",35.1007413145752,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,204,7222594.27422021,936758.893986636
"21","Toronto",31.5295535623986,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,220,7222594.27422021,936758.893986636
"22","Toronto",36.1406444296365,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0796171387986845,0.283246382937767,195,7222594.27422021,936758.893986636
"23","Toronto",38.9670522197809,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,211,7222594.27422021,936758.893986636
"24","Toronto",35.302158910287,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,227,7222594.27422021,936758.893986636
"25","Toronto",36.0215516711615,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0796171387986845,0.283246382937767,195,7222594.27422021,936758.893986636
"26","Toronto",38.9281306785942,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,211,7222594.27422021,936758.893986636
"27","Toronto",35.2683462342537,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,227,7222594.27422021,936758.893986636
"28","Toronto",32.5405522926358,7.81905402637404e-05,665.299164967638,891.785276821834,176,3.68443433526962,6,1.1850317639277,25.014779944177,22.1499664531193,487.228929583532,0.154715449446074,0.0570951379438327,0.942141943997691,9.71060801384909,13962.5140733287,0.282731693159423,0.401215872948507,0.0699835503323201,0.0627403992917388,0.0485389948379825,0.132605827990124,3.2174468848576e-05,38199.1436962216,0.122961743654361,0.00578973865974441,0.561047197442342,0.483017687385619,2867090,0.13133247194891,7.31337672640792,9.2638953807959,-0.0916873718629515,0.299135639573173,243,7222594.27422021,936758.893986636
"29","Winnipeg",33.0492643173814,3.44515516906165e-05,571.439107112166,351.346272071979,105,2.51974666537632,6,1.09940944895662,28.8817321054126,20.3551778973483,445.345788960935,0.0914343000632545,0.0487267473361026,0.95094816687737,6.77828473596722,4113.21643384466,0.625000148418328,0.104282787480234,0.0434859307250109,0.0393685907570683,0.0174901665238512,0.167565126604957,0.00207962871216472,36453.2305944031,0.117267937038948,0.122817725794271,0.338114561085573,0.364686279777545,760309,0.129199107205097,4.27450931513085,4.34928547672272,-0.122441258363091,0.308096465850095,215,5819476.48559055,1538681.37817568
"30","Winnipeg",29.8127091838767,3.44515516906165e-05,571.439107112166,351.346272071979,105,2.51974666537632,6,1.09940944895662,28.8817321054126,20.3551778973483,445.345788960935,0.0914343000632545,0.0487267473361026,0.95094816687737,6.77828473596722,4113.21643384466,0.625000148418328,0.104282787480234,0.0434859307250109,0.0393685907570683,0.0174901665238512,0.167565126604957,0.00207962871216472,36453.2305944031,0.117267937038948,0.122817725794271,0.338114561085573,0.364686279777545,760309,0.129199107205097,4.27450931513085,4.34928547672272,-0.0970099683265003,0.296817506026874,231,5819476.48559055,1538681.37817568
"31","Winnipeg",31.7393002760022,3.44515516906165e-05,571.439107112166,351.346272071979,105,2.51974666537632,6,1.09940944895662,28.8817321054126,20.3551778973483,445.345788960935,0.0914343000632545,0.0487267473361026,0.95094816687737,6.77828473596722,4113.21643384466,0.625000148418328,0.104282787480234,0.0434859307250109,0.0393685907570683,0.0174901665238512,0.167565126604957,0.00207962871216472,36453.2305944031,0.117267937038948,0.122817725794271,0.338114561085573,0.364686279777545,760309,0.129199107205097,4.27450931513085,4.34928547672272,-0.122441258363091,0.308096465850095,215,5819476.48559055,1538681.37817568
"32","Winnipeg",29.062777602695,3.44515516906165e-05,571.439107112166,351.346272071979,105,2.51974666537632,6,1.09940944895662,28.8817321054126,20.3551778973483,445.345788960935,0.0914343000632545,0.0487267473361026,0.95094816687737,6.77828473596722,4113.21643384466,0.625000148418328,0.104282787480234,0.0434859307250109,0.0393685907570683,0.0174901665238512,0.167565126604957,0.00207962871216472,36453.2305944031,0.117267937038948,0.122817725794271,0.338114561085573,0.364686279777545,760309,0.129199107205097,4.27450931513085,4.34928547672272,-0.0970099683265003,0.296817506026874,231,5819476.48559055,1538681.37817568
"33","Winnipeg",29.2578122091403,3.44515516906165e-05,571.439107112166,351.346272071979,105,2.51974666537632,6,1.09940944895662,28.8817321054126,20.3551778973483,445.345788960935,0.0914343000632545,0.0487267473361026,0.95094816687737,6.77828473596722,4113.21643384466,0.625000148418328,0.104282787480234,0.0434859307250109,0.0393685907570683,0.0174901665238512,0.167565126604957,0.00207962871216472,36453.2305944031,0.117267937038948,0.122817725794271,0.338114561085573,0.364686279777545,760309,0.129199107205097,4.27450931513085,4.34928547672272,-0.133030118771305,0.348177775229051,190,5819476.48559055,1538681.37817568
